recipe_id,food_word,recipe_name,category,dietary_category,link_type,canonical_ndb_no,prep_time,servings_label,servings_count,sr_rule,cooking_method,cook_minutes,cook_temp_f,yield_factor_water,yield_factor_fat,yield_factor_protein,yield_factor_carbohydrate,yield_factor_other,yield_factor_fiber,status,fingerprint,sr_notes,disclosure,audit_status,audit_notes,skip_macros,cook2_method,cook2_minutes,cook2_temp_f,cook3_method,cook3_minutes,cook3_temp_f,fill_class,cook2_fill_class,cook3_fill_class
ENTR_042,BEEFWELLINGTON,Beef Wellington,entrees & main courses,all,builtin,,,1 serving (makes 4),4,Rule D,baked,27,425,,,,,,,approved,,Physics conversion July 2026: duxelles pan-grills 15 minutes; tenderloin pan-grills 4 minutes; Dijon-style mustard is included in the assembly section; prosciutto egg and puff pastry assemble unheated; final bake runs 425 F for 27 minutes. Rule D — no canonical match.,Beef Wellington computed from SR Legacy values only. Puff pastry (NDB 18211) uses pre-baked USDA values.,PASS,Converted to section-first physics July 2026; added duxelles and Wellington pastry fill classes.,
ENTR_043,BEEFSTIRFRY,Beef Stir Fry,entrees & main courses,all,builtin,,,1 serving (makes 4),4,Rule D,simmer,2,,,,,,,,approved,,Physics conversion July 2026: beef stir-fries 2 minutes with coconut oil; onion stir-fries 7 minutes; mushrooms stir-fry 5 minutes; broccoli and red pepper stir-fry 3 minutes; garlic and ginger stir-fry 1 minute; sauce assembles unheated; final uncovered simmer runs 2 minutes. Rule D — no canonical match.,Beef Stir Fry computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; coconut oil reduced to requested two teaspoons total.,
ENTR_044,BEEFTACO,Beef Soft Tacos,entrees & main courses,all,builtin,,,1 serving (makes 4),4,Rule D,simmer,4,,,,,,,,approved,,Physics conversion July 2026: ground beef pan-grills 8 minutes; seasoning mixture assembles unheated; final uncovered simmer runs 4 minutes; taco assembly is added after cooking. Rule D — no canonical match.,Beef Tacos computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_045,CHICKENBROCCOLI,Chicken & Broccoli,entrees & main courses,all,builtin,,,1 serving (makes 4),4,Rule D,simmer,2,,,,,,,,approved,,Physics conversion July 2026: chicken stir-fries 8 minutes with sesame oil soy sauce cornstarch and coconut oil; broccoli stir-fries 4 minutes with coconut oil; garlic and ginger stir-fry 1 minute; sauce assembles unheated; final uncovered simmer runs 2 minutes. Rule D — no canonical match.,Chicken & Broccoli computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; coconut oil reduced to requested two teaspoons total.,
ENTR_046,CHICKENCACCIATORE,Chicken Cacciatore,entrees & main courses,pollo,builtin,,,1 serving (makes 4),4,Rule D,baked,37,350,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 7 minutes; onions and peppers sauté 6 minutes; mushrooms sauté 3 minutes; garlic sautés 2 minutes; white wine simmers uncovered 2 minutes; tomato assembly starts unheated; final bake median is 350 F for 37 minutes. Rule D — no canonical match.,Chicken Cacciatore computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_047,CHICKENCURRY,Chicken Curry,entrees & main courses,pollo,builtin,,,1 serving (makes 4),4,Rule D,simmer,17,,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 7 minutes with avocado oil salt and pepper; onion sautés 5 minutes with avocado oil; garlic and ginger sauté 1 minute; spices sauté 1 minute; sauce assembles unheated; final uncovered simmer runs 15 to 20 minutes (top bar median 17 minutes). Rule D — no canonical match.,Chicken Curry computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_048,CHICKENENCHILADAS,Chicken Enchiladas,entrees & main courses,pollo,builtin,,,3 enchiladas (makes 4),4,Rule D,baked,22,375,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 13 minutes with chili powder cumin garlic powder salt black pepper and avocado oil; tortillas onion cheddar cheese and Red Enchilada Sauce assemble unheated; final bake runs 375 F for 22 minutes. Rule D — no canonical match.,Chicken Enchiladas computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_049,CHICKENFLORENTINE,Chicken Florentine,entrees & main courses,pollo,builtin,,,1 serving (makes 4),4,Rule D,simmer,3,,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 12 minutes with avocado oil salt and black pepper; garlic sautés 1 minute in butter; heavy cream Parmesan salt black pepper nutmeg and Chicken Broth simmer 4 minutes; spinach starts unheated; final simmer runs 3 minutes. Rule D — no canonical match.,Chicken Florentine computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_050,CHICKENFRIEDRICE,Chicken Fried Rice,entrees & main courses,pollo,builtin,,,1 bowl (makes 4),4,Rule D,stir-fried,3,,,,,,,,approved,,Physics conversion July 2026: rice boils covered 18 minutes with water and salt; chicken stir-fries 6 minutes with avocado oil salt and black pepper; onion and carrots stir-fry 4 minutes with avocado oil; garlic stir-fries 1 minute; eggs stir-fry 1 minute; peas and tamari assemble unheated; scallions and sesame oil finish after cooking; final stir-fry runs 3 minutes. Rule D — no canonical match.,Chicken Fried Rice computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_051,GENERALTSO,Chicken General Tso,entrees & main courses,pollo,builtin,,,1 bowl (makes 4),4,Rule D,simmer,1,,,,,,,,approved,,Physics conversion July 2026 redo: chicken thigh pan-sears 4 minutes with avocado oil; garlic and ginger stir-fry 1 minute; sauce with hoisin brown sugar sesame oil red pepper flakes cornstarch water tamari rice wine vinegar minced garlic salt black pepper and Chicken Broth simmers uncovered 2 minutes; scallions and sesame seeds finish after cooking; final uncovered simmer runs 1 minute. Rule D — no canonical match.,Chicken General Tso computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_052,MOOGOOGAIPAN,Chicken Moo Goo Gai Pan,entrees & main courses,pollo-pesca,builtin,,,1 bowl (makes 4),4,Rule D,simmer,2,,,,,,,,approved,,Physics conversion July 2026: chicken breast stir-fries 4 minutes with avocado oil tamari sesame oil and cornstarch; mushrooms stir-fry 3 minutes with avocado oil; garlic and ginger stir-fry 1 minute; snow peas water chestnuts and bamboo shoots pan-sear 2 minutes; tamari sesame oil oyster sauce cornstarch and Chicken Broth assemble unheated; scallions finish after cooking; final uncovered simmer runs 2 minutes. Rule D — no canonical match.,Chicken Moo Goo Gai Pan computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_053,CHICKENPICCATA,Chicken Piccata,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,sub-simmer,2,,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 7 minutes with salt black pepper flour avocado oil and 1 tablespoon butter; white wine and lemon juice boil 2 minutes; capers and Chicken Broth simmer 3 minutes; remaining butter salt and pepper assemble unheated; parsley finishes after cooking; final uncovered sub-simmer runs 2 minutes. Rule D — no canonical match.,Chicken Piccata computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_054,CHICKENPOTPIE,Chicken Pot Pie,entrees & main courses,pollo,builtin,,,1 serving (makes 6),6,Rule D,baked,32,425,,,,,,,approved,,Chicken Pot Pie; Rule D — no canonical; section-first physics with Pie Crust Double and Chicken Broth component refs; chicken and broth simmer 16 min before assembled bake; vegetables saute 5 min; flour saute 1 min; potatoes and peas simmer 9 min; assembled bake 425°F 32 min.,Chicken Pot Pie computed from SR Legacy values only.,PASS,,
ENTR_055,CHICKENKABOB,Chicken Kabobs,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,,,,,,,,,,approved,,Physics conversion July 2026: marinade ingredients display but are 100% discarded before grilling; chicken and vegetable kabobs grill 9 minutes with retained salt. Rule D — no canonical match.,Chicken Kabobs computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_056,KINGRANCH,Chicken King Ranch,entrees & main courses,pollo,builtin,,,1 serving (makes 6),6,Rule D,baked covered,40,350,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 9 minutes with salt and black pepper before covered 350°F bake; filling assembles unheated and bakes covered with tortillas and cheddar. Rule D — no canonical match.,Chicken King Ranch computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_057,CHICKENMARSALA,Chicken Marsala,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,sub-simmer,1,,,,,,,,approved,,Physics conversion July 2026: chicken pan-sears 7 minutes with salt black pepper flour avocado oil and 1 tablespoon butter; mushrooms pan-sear 4 minutes; shallots saute 1 minute; Marsala wine and Chicken Broth simmer uncovered 4 minutes; remaining butter salt and pepper assemble unheated; parsley finishes after cooking; final covered sub-simmer runs 1 minute. Rule D — no canonical match.,Chicken Marsala computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_058,CHICKENMASALA,Chicken Masala,entrees & main courses,pollo,builtin,,,1 bowl (makes 4),4,Rule D,simmer,5,,,,,,,,approved,,Physics conversion July 2026: yogurt lemon juice chili powder cumin coriander turmeric and salt marinade displays but is 100% discarded; chicken stir-fries 7 minutes with avocado oil; onions saute 10 minutes; garlic and spices saute 1 minute each; tomatoes simmer uncovered 7 minutes; cilantro finishes after cooking; final uncovered simmer runs 5 minutes. Rule D — no canonical match.,Chicken Masala computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_059,CHICKENPEANUTBOWL,Chicken Peanut Protein Bowls,entrees & main courses,pollo,builtin,,,1 bowl (makes 4),4,Rule D,,,,,,,,,,approved,,Physics conversion July 2026: brown rice boils covered 40 minutes with water and salt; chicken pan-sears 7 minutes with tamari sesame oil garlic powder ginger and avocado oil; peanut sauce assembles unheated; edamame boils uncovered 5 minutes; broccoli steams 3 minutes; cabbage carrot scallions and sesame seeds assemble raw. Rule D — no canonical match.,Chicken Peanut Protein Bowls computed from SR Legacy values only.,PASS,Converted to section-first physics July 2026; no locked yield factors.,
ENTR_060,CHICKENSESAME,Chicken Sesame,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,simmer,1,,,,,,,,approved,,Chicken Sesame; Rule D — no canonical (NDB 36633 is restaurant deep-fryer; homemade stir-fried version diverges on all macros); section-first physics with chicken stir-fried 7 min plus sauce simmered uncovered 2 min with Chicken Broth recipe inline plus final uncovered simmer 1 min,Chicken Sesame computed from SR Legacy values.,PASS,,
ENTR_061,CHICKENTENDERS,Chicken Tenders,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,fried,7,,,,,,,,approved,,Chicken Tenders; Rule D — no canonical (NDB 36034 is restaurant deep-fried; homemade fried tenders diverge on Fat and all macros); section-first physics with all ingredients unheated before final 7 min fry; breaded chicken tender fill class,Chicken Tenders computed from SR Legacy values.,PASS,,
ENTR_062,CHICKENWAFFLES,Chicken & Waffles,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,,,,,,,,,,approved,,Chicken & Waffles; Rule D — no canonical; 3 sections: Waffles (@BKFST_014 component-ref unheated) + chicken fried 11 min with double-dredge flour and cornstarch coating + maple syrup added after cooking,Chicken & Waffles computed from SR Legacy values.,PASS,,
ENTR_063,CHICKENADOBO,Chicken Adobo,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,braise,30,,,,,,,,approved,,Chicken Adobo; Rule D — no canonical; section-first physics with chicken pan seared 7 min, garlic pan seared 1 min, flavors assembled unheated, and covered braise 30 min,Chicken Adobo computed from SR Legacy values.,PASS,,
ENTR_064,CHICKENKORMA,Chicken Korma,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,braise,22,,,,,,,,approved,,Chicken Korma; Rule D — no canonical; section-first physics with chicken pan seared 7 min, onion sauteed 9 min, garlic and ginger sauteed 1 min, spices sauteed 1 min, sauce assembled unheated, and covered braise 22 min,Chicken Korma computed from SR Legacy values.,PASS,,
ENTR_065,CHICKENSALTIMBOCCA,Chicken Saltimbocca,entrees & main courses,all,builtin,,,1 plate (makes 4),4,Rule D,,,,,,,,,,approved,,Chicken Saltimbocca; Rule D — no canonical; section-first physics with chicken pan seared 7 min, wine simmered uncovered 5 min, broth and lemon simmered uncovered 3 min, and butter added after cooking,Chicken Saltimbocca computed from SR Legacy values.,PASS,,
ENTR_066,CHICKENSCAMPI,Chicken Scampi,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,,,,,,,,,,approved,,Chicken Scampi; Rule D — no canonical; section-first physics with pasta boiled 8 min, chicken pan seared 9 min, garlic and red pepper sauteed 1 min, wine simmered uncovered 5 min, broth and lemon simmered uncovered 3 min, and parsley added after cooking,Chicken Scampi computed from SR Legacy values.,PASS,,
ENTR_067,CHICKENTETRAZZINI,Chicken Tetrazzini,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,baked,27,375,,,,,,,approved,,Chicken Tetrazzini; Rule D — no canonical; section-first physics with assembled bake at 375F for 27 min, pasta boiled 6 min, chicken pan seared 9 min, onion sauteed 10 min, garlic and mushrooms sauteed 6 min, flour sauteed 1 min, wine and broth simmered uncovered 5 min, and topping assembled unheated,Chicken Tetrazzini computed from SR Legacy values.,PASS,,
ENTR_068,CHICKENTIKKAMASALA,Chicken Tikka Masala,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,simmer,5,,,,,,,,approved,,Chicken Tikka Masala; Rule D — no canonical; section-first physics with top-bar simmer 5 min, chicken pan seared 7 min, onion sauteed 9 min, garlic and ginger sauteed 1 min, spices sauteed 1 min, tomatoes simmered 10 min, and cream simmered 5 min,Chicken Tikka Masala computed from SR Legacy values.,PASS,,
ENTR_069,CHICKENMARRYME,Chicken Marry Me,entrees & main courses,pollo,builtin,,,1 plate (makes 4),4,Rule D,sub-simmer,1,,,,,,,,approved,,Chicken Marry Me; Rule D — no canonical; section-first physics with top-bar sub-simmer 1 min, chicken pan seared 9 min, garlic sauteed 1 min, sun-dried tomatoes sauteed 1 min, chicken broth simmered 6 min, cream simmered 4 min, Parmesan and spices simmered 2 min, and basil added after cooking,Chicken Marry Me computed from SR Legacy values.,PASS,,
ENTR_070,LAMBKABOBS,Lamb Kabobs,entrees & main courses,all,builtin,,,1 plate (makes 4),4,Rule D,grilled,7,,,,,,,,approved,,"Physics conversion July 2026: Middle Eastern spice marinade displays but is 100% discarded before cooking; lamb skewers grill 7 minutes. Rule D — no canonical match.",Lamb Kabobs computed from SR Legacy values.,PASS,,
ENTR_071,LAMBKOFTA,Lamb Kofta,entrees & main courses,all,builtin,,,1 plate (makes 4),4,Rule D,grilled,7,,,,,,,,approved,,"Physics conversion July 2026: Lamb kofta skewers grill 7 minutes. Rule D — no canonical match.",Lamb Kofta computed from SR Legacy values.,PASS,,
ENTR_072,LAMBSOUVLAKI,Lamb Greek Souvlaki,entrees & main courses,all,builtin,,,1 plate (makes 4),4,Rule D,,,,,,,,,,approved,,"Physics conversion July 2026: Greek lemon-oregano marinade displays but is 100% discarded before cooking; lamb skewers grill 7 minutes. Rule D — no canonical match.",Lamb Greek Souvlaki computed from SR Legacy values.,PASS,,
ENTR_073,SHEPHERDSPIE,Lamb Shepherd's Pie,entrees & main courses,all,builtin,,,1 serving (makes 6),6,Rule D,baked,22,400,,,,,,,approved,,"Physics conversion July 2026: section-first prep with potatoes boiled 17 minutes, lamb pan seared 7 minutes, aromatics sauteed, broth simmered 9 minutes, peas and topping assembled unheated, then baked uncovered at 400F for 22 minutes. Rule D — no canonical match.",Lamb Shepherd's Pie computed from SR Legacy values.,PASS,,
ENTR_074,ROGANJOSH,Lamb Rogan Josh,entrees & main courses,all,builtin,,,1 serving (makes 4),4,Rule D,braise,55,,,,,,,,approved,,Physics conversion July 2026: lamb pan seared 4 minutes; onion sauteed 13 minutes; garlic ginger and spices sauteed 1 minute; crushed tomatoes simmered uncovered 3 minutes; water and bay leaves assembled unheated; dish braises covered 55 minutes; yogurt added after cooking. Rule D — no canonical match.,Lamb Rogan Josh computed from SR Legacy values.,PASS,,
ENTR_075,LAMBTAGINE,Lamb Tagine,entrees & main courses,all,builtin,,,1 serving (makes 4),4,Rule D,braise,30,,,,,,,,approved,,"Lamb Tagine; Rule D — no canonical; staged covered braise: 30 minutes, add chickpeas/apricots/honey/lemon, then 25 minutes; temporary braised_beef fill class substitute for lamb.","Lamb Tagine computed from SR Legacy values.",PASS,,,braise,25,,,,,braised_beef,braised_beef,
ENTR_076,MOUSSAKA,Lamb Moussaka,entrees & main courses,all,builtin,,,1 serving (makes 6),6,Rule D,simmer,17,,,,,,,,approved,,"Lamb Moussaka; Rule D — no canonical; staged simmer 17 minutes, then uncovered 375°F bake for 42 minutes. Béchamel is simmered 7 minutes before Cook2; eggplant is baked 22 minutes before assembly.",Lamb Moussaka computed from SR Legacy values.,PASS,,,baked,42,375,,,,,casserole_baked,
